PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata
AGRI_959,Agriculture,Crop Production,"Be with your storage facility,and attàin successful harvest and differentiate what's bad,ascertain, and check meat before selling.","Kuwa na kituo chako cha kuhifadhi, na upate mavuno yenye mafanikio na utofautishe kile ambacho ni kibaya, hakikisha, na uangalie nyama kabla ya kuuza.","Kabe nenyomba yao yokogacha rigesa goikerania obikerabu bwerigesa riao botambe na korichora gwatana ribe korwa ase rigiya, korirenga, na giba enyama buya nyuma yokoyeonia.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.752; promoted_from=EKEGUSIICORPUS_4155
AGRI_960,Agriculture,Sustainable Farming,"Youths from villages have started bringing digital agriculture. Meet three youths in Asia, who have found a new way of irrigation to their farms.","Vijana kutoka vijiji wameanza kuleta kilimo cha digital. Wajue vijana watatu wa Asia, ambao wamepata njia mpya ya umwagiliaji wa mashamba yao.",Abasae korwa ebinyoro baansire koreta oboremi bwegedichitari ase ekegori eke. Umerana abase batato bebinyoro aaria Asia abwo banyorire enchera enyia yogosiarera amche mogondo.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.845; promoted_from=EKEGUSIICORPUS_4156
AGRI_961,Agriculture,Sustainable Farming,Youths in villages have brgan farming with digital backround. Meet three youths from Asia who have discovered a new way of irrigating farms. Try goodnews A. IFAD..,Vijana katika vijiji wana kilimo cha brgan na backround ya dijiti. Kutana na vijana watatu kutoka Asia ambao wamegundua njia mpya ya kumwagilia mashamba. Jaribu habari njema A. IFAD..,Abasae bebinyoro baretire oboeremi ase ekegori eke kiegedichitari.Umerana abase batato bebinyoro aaria Asia abwo banyorire enchera enyia yogosiarera amche mogondo! Tema Amangana amayia Â· IFAD and...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.825; promoted_from=EKEGUSIICORPUS_4157
AGRI_962,Agriculture,Sustainable Farming,Keep information on water and placing equipments for drip irrigation on sweet potatoes. Learn how each function and maintenance.,Weka habari juu ya maji na kuweka vifaa vya umwagiliaji wa matone kwenye viazi vitamu. Jifunze jinsi kila kazi na matengenezo.,"Gacha amangana igoro yamache nayabwatekaine abwo nyuma ase okobeka ebinto biogosiarera amache ase ogtonyiaase oboremi bwa bwamarabuoni . Egera buna kera eyomo yabo egokora emeremo ao ao, buna ogokebeka, na gokerenda.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.77; promoted_from=EKEGUSIICORPUS_4158
AGRI_963,Agriculture,Crop Production,To expand agriculture that correspond with climate change and cultavation that is environmentally friendly.,Ili kupanua kilimo kinacholingana na mabadiliko ya hali ya hewa na ibada ambayo inaharibu mazingira.,Kogareyia omoroberio bwoboremi obuya erio kogesa ogwekomereria kwa eamate ya baremi korwa ase omochande bwerire na kokeania embeo eria egosaria rire ...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.739; promoted_from=EKEGUSIICORPUS_4159
AGRI_964,Agriculture,Crop Production,Scientists from ILRI and KALRO have launched a program of transmission like Bovine Pleuropneumonia in Kenya through partnership of injection.,Wanasayansi kutoka ILRI na KALRO wamezindua mpango wa kuambukiza kama vile Bovine Pleuropneumonia nchini Kenya kupitia ushirikiano wa sindano.,Abasayansi korwa ILRI na KALRO barure omoroberio bwogokora endwari yokwambokerana buna Bovine Pleuropneumonia aiga Kenya goetera okobwaterana gwokobeta chisindani.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.801; promoted_from=EKEGUSIICORPUS_4160
AGRI_965,Agriculture,Crop Production,"Appreciate how mixed farming has helped farmers to reap big from small holding, increase yields and satisfaction.","Thamini jinsi kilimo mchanganyiko kimesaidia wakulima kuvuna kubwa kutoka kwa umiliki mdogo, kuongeza mavuno na kuridhika.","Rora buna okoburukania ebimeri mogondo biakonyire abaremi bemegondo emeke ase ebinyoro, gokinia ebitoki na omoigoto.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.812; promoted_from=EKEGUSIICORPUS_4161
AGRI_966,Agriculture,Crop Production,SEEDS shall conduct collective research and rules that support use of technology with small scale land owners.,SEEDS itafanya utafiti wa pamoja na sheria zinazounga mkono matumizi ya teknolojia na wamiliki wa ardhi ndogo.,"SEEDS mbakore obotuki bwabo amo na amachiko agosegeta kobwata obokoreri bwegetekinorochia ase abaremi bemegondo emeke, ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.779; promoted_from=EKEGUSIICORPUS_4162
AGRI_967,Agriculture,Crop Production,"First phase. 1. Digital farming and teaming up at villages, Markets, times, subject matter. Speakers 09:00- 09:30","Awamu ya kwanza. 1. Kilimo cha dijiti na kuungana katika vijiji, Masoko, nyakati, mada. Wasemaji 09:00- 09:30",Ensemo yeritang'ani 1: Oboremi bwegedichitari amo na nensemo yabo yosegeta oboamo na Ogwekomereria Kwebinyoro. Ogoonchoreria. Engaki. Ekere kegokwanerwa. Omokwani 09:00 -09:30.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.768; promoted_from=EKEGUSIICORPUS_4163
AGRI_968,Agriculture,Livestock,"A program by Silvo in Brazil, has brought together livestock and tree planting, reduce felling of trees, to increase carbon absorption.","Mpango wa Silvo nchini Brazili, umeleta pamoja upandaji wa mifugo na miti, kupunguza ukataji wa miti, ili kuongeza ufyonzwaji wa kaboni.",Omoroberio o'Silvopastoral aaria Brazil oretire amo etugo na emete erio gokeania okonacha amanani yemete kogesa okobwata kwembeo eria egosaria rire.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.768; promoted_from=EKEGUSIICORPUS_4165
AGRI_969,Agriculture,Agribusiness & Market Access,"Digital platform have benefied farmers to get information, market prices, weather patterns, and other relevant information . In addition...","Jukwaa la dijiti limewanufaisha wakulima kupata habari, bei za soko, mifumo ya hali ya hewa, na habari zingine muhimu. Kwa kuongeza...","Goetera oboereria bwamanga gotera embeo botari na getango ase onde bwensi bwakonyire abaremi goikera amangana igoro yechiro, rire na ayande yengencho igoro yechiro. Komenta nayio, yakonyire...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.92; promoted_from=EKEGUSIICORPUS_4167
AGRI_970,Agriculture,Sustainable Farming,"Water pumps that use solar energy is one appropriate method of irrigation in banana field, thus reducing the use of diesel fuel or hand energy.","Pampu za maji zinazotumia nishati ya jua ni njia moja inayofaa ya umwagiliaji katika uwanja wa ndizi, na hivyo kupunguza matumizi ya mafuta ya dizeli au nishati ya mikono.",Chiinchini chia ogoaka amache chigotumia chinguru chierisase nenchera eyemo engikeranu gosiarera amache ase amatoke ao ekiagera egokeania gotumia amaguta ediseri goge chinguri chamaboko.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.713; promoted_from=EKEGUSIICORPUS_4168
AGRI_971,Agriculture,Crop Production,"Begin bee keeping. Learn how to safeguard bee hives, honey harvesting and sales and disposing honey by products.","Jifunze jinsi ya kulinda mizinga ya nyuki, uvunaji wa asali na mauzo na kutupa asali kwa bidhaa.","Ansa gose kong'ia obotugi bwao bwechinchoke. Egera komanya buna okorenda emetana, kogesa oboke, na buna okoonia rigesa riechinchoke.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.775; promoted_from=EKEGUSIICORPUS_4169
AGRI_972,Agriculture,Crop Production,News written about farming and proper feeding in Kenya: look for partnership between man and woman about proper eating at large. .,Habari zilizoandikwa kuhusu kilimo na ulishaji sahihi nchini Kenya: tafuta ushirikiano kati ya mwanamume na mwanamke kuhusu ulaji sahihi kwa ujumla. .,Amangana arikire igoro yechiro yoboremi na oborageria obuya ase oboagare aiga Kenya: Korigeria buna ogotarengana gati mokungu nomasacha igoro yoborageria buya ase oboagare na ayarorekanire...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.694; promoted_from=EKEGUSIICORPUS_4171
AGRI_973,Agriculture,Livestock,Continue seeking knowledge and aim at new seedlings that's relevant your dairy farming.,Endelea kutafuta maarifa na ulenge miche mipya ambayo inafaa kwa ufugaji wako wa maziwa.,Tigara kiomanyete igoro yobokongoase ebirenga ebiyia yembusuro enyia ebwenerete oboremi bwao bwetugo yamabere.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.822; promoted_from=EKEGUSIICORPUS_4173
AGRI_974,Agriculture,Crop Production,"Planting using planting line, helps during weeding. A new technology, worms and all that complement each other...","Kupanda kwa kutumia mstari wa kupanda, husaidia wakati wa kupalilia. Teknolojia mpya, minyoo na yote yanayokamilishana...","Gosimeka ase omorobiro orambogete buya ase ogotumia gogotumia amaboko erio kwororobia okoburugera ebimeri... Tekinorochia enyia x tekinorochia gose tekinorochia x engencho amakonde, na bionsi bikoererania nebaise....",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.894; promoted_from=EKEGUSIICORPUS_4174
AGRI_975,Agriculture,Crop Production,"Line planting, is important even during weeding, weeding plants. According to farmers Guimba,tried to conduct line planting during planting season.","Upandaji wa mstari, ni muhimu hata wakati wa kupalilia, mimea ya kupalilia. Kulingana na wakulima Guimba,alijaribu kufanya upandaji wa laini wakati wa msimu wa upandaji.","Gosimeka ase omoroberio orambogete buya ngokonya ore ase oboremi bwamaboko, koburugera ebimeri. Koreng'ana na abaremi ba Guimba, bagatema gosimeka ase omorobiro ase okoiya na gosimeka chingaki chia motwe.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.829; promoted_from=EKEGUSIICORPUS_4175
AGRI_976,Agriculture,Crop Production,"Straight news 3: not reaching markets, poor harvesting method and poor feeding habits. Ekerenga 1: Expand sweet potatoes markets ..","Habari iliyonyooka 3: kutofika sokoni, njia duni ya kuvuna na mazoea mabaya ya kulisha. Ekerenga 1: tandaeni masoko ya viazi vitamu .","Amang'ana amaramboke 3; Ogotaikera echiro ase oboagare, Ogotabeka omokia ase okogesa obuya bwerigesa and okoragera gotari okuya. Ekerenga 1: Gokinia echiro yamarabwoni ase abaremi abwo bagesekire' ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.794; promoted_from=EKEGUSIICORPUS_4176
AGRI_977,Agriculture,Crop Production,"For instance, farming digitally and other service lines and harvesting..","Kwa mfano, kilimo kidijitali na njia zingine za huduma na uvunaji..","Ayio buna oboonia, achibesa chiboremi goetera egedichitari, oboremi obuya nayande ebikoreri bioboremi nerigesa, ... Goonchoreria gochia oboremi bwegedichitari na obokoreri nabo ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.68; promoted_from=EKEGUSIICORPUS_4177
AGRI_978,Agriculture,Crop Production,"In brief, the best agriculture practices in Kenya: opportunities to in transformative farming 2025.","Kwa kifupi, mazoea bora ya kilimo nchini Kenya: fursa za kilimo cha mabadiliko 2025.",Obweng'e: Chinchera chingiya chioboremi aiga Kenya: Ekebao gochia oboremi bwokwegendereria omwaka 2025,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.771; promoted_from=EKEGUSIICORPUS_4178
AGRI_979,Agriculture,Agribusiness & Market Access,"Transformative farming in Kenya is aimed at long-term solution effects between environment and humanity and their complimentary to support livelihood. As climate change keeps affecting farming, when government focuses on bumper harvests to export to foreign markets, kenyan farmers have tried to conduct farming that doesn't affect the environment thus fortify farming and sustainable harvest.","Kilimo cha mabadiliko nchini Kenya kinalenga athari za suluhisho la muda mrefu kati ya mazingira na ubinadamu na kujitolea kwao kusaidia maisha. Wakati mabadiliko ya hali ya hewa yanaendelea kuathiri kilimo, wakati serikali inazingatia mavuno mengi ya kusafirisha kwa masoko ya nje, wakulima wa Kenya wamejaribu kufanya kilimo ambacho hakiathiri mazingira na hivyo kuimarisha kilimo na mavuno endelevu.","Oboremi bwokwegendereria aiga Kenya nigo borengete goikerania omoroberio omotanbe korora buna oborendi gati yamasingira na mwanyabanto bikorendana erio obogima kogenderera gwense yaito €™s ensemo yoboremi. Buna ogonchoka kwerire rire kogenderete kobeka echando ase oboremi nechingencho chioboremi, ekero eserikari yaigo erengete rigesa rinene ase okoonia gochia ecchiro ya isiko, abaremi aiga Kenya mbatemete gokora oboremi bwabo ase enchera eria erendete amasingira erio gokongia oboremi bwabo nerigesa amatuko onsi.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.476; promoted_from=EKEGUSIICORPUS_4179
AGRI_980,Agriculture,Agribusiness & Market Access,"Smart agricultural practice (SFSA)is a group that offers consultancy, knowledge and aŵareness, working under agriculture sector in kenya and other part in Africa. We are present to oversee this perspective in agriculture, to ensure profits from farming and agribusiness, to facilitate production of resources for generations to come.","Mazoezi mahiri ya kilimo (SFSA)ni kikundi kinachotoa ushauri, maarifa na ujuzi, kinachofanya kazi chini ya sekta ya kilimo nchini kenya na sehemu nyingine barani Afrika. Tupo kusimamia mtazamo huu katika kilimo, kuhakikisha faida kutoka kwa kilimo na biashara ya kilimo, kuwezesha uzalishaji wa rasilimali kwa vizazi vijavyo.","Enchera engiya yoboremi agia Africa (SFSA) nigo gekorwa obosemia, amo nechisemi buna baria bakorwa obotebereria na bagokora nabaremi aiga Kenya na ande onsi aiga Africa. nao tore erio tosegete engencho ya oboremi obuya erio korora ng'a abaremi nafaida korwa ebigeri biabo bioboremi arero nabo gosangereria rigesa tore narirorio ase ebigori biamotwe.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.129; promoted_from=EKEGUSIICORPUS_4180
AGRI_981,Agriculture,Food Security,Investigate efforts of digital technology of IFAD in Asia-Pacific. Digital farming is one important effort to strengthen food security.,Chunguza juhudi za teknolojia ya dijiti ya IFAD huko Asia-Pasifiki. Kilimo cha dijiti ni juhudi moja muhimu ya kuimarisha usalama wa chakula.,Gokora omobaro IFAD' asogotema kwegedichitari aaria orongo rwa Asia-Pacific. Oboremi bwegedichitari nabwo bobwenerete buma enchera eyemo gogokonyia omoigoto.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.776; promoted_from=EKEGUSIICORPUS_4181
AGRI_982,Agriculture,Crop Production,"Taxes and rules which suppress farming like this way: government marginalizing other regions together with biasness,","kodi na sheria ambazo hupunguza kilimo kwa njia hii: serikali marginalizing mikoa mingine pamoja na upendeleo,",Ebango na amachiko akomiga abaremi naro buna aya: eserikari koengeria obokoreri bwaye gochia chingongo gete kobua echinde amo na omorobwerio bwoborendi...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.698; promoted_from=EKEGUSIICORPUS_4182
