src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
"Upatikanaji wa Haki Haki kwa Uwajibikaji Haki Huria Ushiriki wa Umma Kuwapa umma fursa za kutoa maoni katika maamuzi ya serikali husababisha utawala bora zaidi, utoaji bora wa huduma za umma, na matokeo ya usawa zaidi.","Goikera Ekeene. Ekeene ase Obotenereri Obuya Kiagoirwe. Ekeene na ribaga ase abanto korwa ebirengererio biabo buna eserikari ebwenerete kobakorera emeremo government goikerania obagambi obuya, oboikeranu bwobokoreri, ns smstokeo areng'anaine.",swh_Latn,,3424,Governance
"Shirikiana: Serikali na wadau wasio wa kiserikali wanapaswa kufanya mazungumzo yanayoendelea ambapo umma huchangia katika kutambua vipaumbele, kuweka ajenda na kuendeleza ahadi.","Bwaterana: Eserikari nebiombe bitari bieserikari nere buya koba nechinkwana chikonyora ebirengereri biabanto neki baganetie, korwa chachenda chiogokwanerwa na goitaba ase oboamo.",swh_Latn,,3426,Governance
"Jinsi tunavyosaidia kuboresha upatikanaji wa huduma za afya ya ngono Tunasukuma ushiriki wa kisiasa Tunawasaidia wanawake kupiga kura na kushiriki katika siasa kwa kushirikiana na serikali, vikundi vya jamii na vyama vya ndani.","Buna togendererete gokonya goikerania obokoreri bwa okomanyia igoro ya afia yobwanchani bwomosacha nomokungu. Nigo togosuguma okobwaterana gesiasa. Nigo togokonya abakungu goaka chikura na koba abasangi ase sisasa ase okobwaterana neserikari, ebiombe biebinyoro and obomo bwa abanto ase ebinyoro.",swh_Latn,,3427,Governance
"Saa 1:11 usiku Katibu Mkuu wa Afya ya Umma Mary Muthoni anawasihi wazazi na jamii kuwalinda vijana wakati wa likizo, akisisitiza hatari za dawa za kulevya na shinikizo la rika zinazosababisha mimba zisizohitajika.","7:11 chiabotuko. Omoriki Omonene bwewisara ya afia - PS Mary Muthoni osabire abaibori nebinyoro biabo korenda abana babo chingaki chiomotimoko, na goteba buna ogosegetana kwabana gokobaira ase amariogo ogotindia miono kegima ase abana abanyaroka goika babwata obito btancheti.",swh_Latn,,3429,Governance
"Siku ya kuajiri, wagombea lazima waripoti katika vituo vilivyoteuliwa ifikapo saa 2 asubuhi wakiwa na cheti halisi na nakala za vyeti vyao vya kitaaluma, vitambulisho, vyeti vya kuzaliwa, na, inapohitajika, vyeti vya kufukuzwa vya NYS vyenye angalau ukadiriaji wa 'GOOD' wa mwenendo.","Rituko riria riokwerika, baria bakorigia chikura goika bemanyie ase chisenta chiria chiogoaka chikura chinsa ibere chia mambia ama nechisatifiketi chiabo buna basomete, Ekebande kiabo, Ekebande giokoiborwa, na ase ekonyarekana, esatifiketi yamasomo korwa ekeombe kiobokoreri bwa abasae (NYS) gekworokia buya buna ebikoru bioyio bire.",swh_Latn,,3431,Governance
Rais alitumia fursa hiyo kuwasihi raia kukumbatia haki zao za kidemokrasia kabla ya uchaguzi.,Omoraisi natumiete ribaga erio gosaba abanto ng'a babe abatoereru na nagotumia ribaga riabo ase ogoaka chikura buya goikerania ebirengererio biabo nonya nechingaki baganyete rituko riogoakwa chikura.,swh_Latn,,3433,Governance
DCI ilisema huku ikiwahimiza umma kuripoti shughuli zozote zinazotiliwa shaka.,Omotuki omonene agasingerera ng'a abanto bamomanyie ebikoru binde bionsi bire nechitangutangu ase omoroberio bwogoaka chikura.,swh_Latn,,3434,Governance
"Kufikia miezi 5 iliyopita DIG Lagat awaonya maafisa kuacha ufisadi Siku chache baada ya wafungwa kutoroka kutoka kizuizini halali katika mahakama huko Siaya, Naibu Inspekta Jenerali Eliud Lagat alizuru kaunti hiyo na kuwasihi maafisa kudumisha weledi na ushirikiano.","Emetienyi etano yaetire, omorai omonene bwasikari Lagat okureire abakoreri gotiba obokorekanu chingaki abasibwa baminchoretie korwa korwa ekoti aaria, Omorai omoke bwomorai omonene bwa abasikari omochenero Eliud Lagat natarerete ekaonti eyio na gosaba abasikari babwaterere obokoreri bwabo buna eganeirie a ase okobwaterana.",swh_Latn,,3435,Governance
"EACC inathibitisha tena kujitolea kwake kupambana na ulaghai na kulinda uadilifu ndani ya sekta ya utumishi wa umma, taarifa kutoka kwa tume hiyo ilisema.","Ekeombe keria ekenene gekorwania obokurumi kianekirie okwerwa kwaye korwania obokurumi nobongainereria erio goikerania ekeene ase obokoreri bwabanto, buna enkwana korwa ekomisoni yarenge.",swh_Latn,,3436,Governance
CRJ ilisema umma unakaribishwa kutoa taarifa yoyote ya kimaandishi inayomhusu yeyote kati ya wagombea walioorodheshwa.,Oyomo bwekeombe kiabanainchi Gikorwanerera Okeene (CRJ( agateba ng'a abanto bonsi baariganiigwe goika na korika kende gionsi eki bamanyete igoro ya baria bachoretwe.,swh_Latn,,3438,Governance
"Kumbuka kwamba Tume inaweza kumhoji mwanachama yeyote wa Umma ambaye amewasilisha taarifa kuhusu yeyote kati ya wagombea walioorodheshwa, na taarifa hizo zitahifadhiwa kwa siri, alisema.","Nere buya komanye ng'a abatenereri nabo bararigie komanya korwa monto onde bwensi komanya okwemurungania igoro yabwo bachoretwe, nayio nigo arakorwe as obobisi buna atabete.",swh_Latn,,3439,Governance
Tuma maombi ya Leseni ya Msanidi Programu/Mendeshaji kupitia lango letu la E-Citizen - Kiungo cha Lango la E-Citizen -,Toma ogosaba kwao goitabwa neserikari koba Omoteneneri goetera egekoreri giaito gia E-Citizen ¬ E-Citizen Portal Link Ã¢.,swh_Latn,,3440,Governance
"Ombi ni ombi rasmi linalowasilishwa kwa Bunge la Kaunti na watu binafsi au mashirika kutoka kwa umma, wakitaka Bunge liingilie kati masuala yanayoangukia ndani ya mamlaka yake ya kisheria.","Riuko riogosaba nenchera yabeene yokoboria Ebunge Yekaonti goetera omonto gose obomo bwebiombe, gosaba ogotegererwa kwa amangana are inse yobambi bwabo.",swh_Latn,,3442,Governance
Umma ulihimizwa kuwasilisha taarifa yoyote muhimu waliyo nayo kuhusu uchaguzi au mchakato wa uchaguzi.,Abanto mbaboretigwe gotoma mangana ande onsi arengete ogochorwa kwa abwo gochia as abarai bechikura buna emeroberio yobochori kwa abwo choretwe buna gwakoretwe.,swh_Latn,,3443,Governance
"Jukwaa la Ushahidi hujenga imani zaidi katika mfumo kwa sababu huwawezesha raia kuripoti kuhusu matukio yoyote ya ufisadi kwa wakati halisi, na kusaidia kufuatilia kura.","Ekeombe kia Ushahidi platform nigo gekoagacha obwenenwa ase emeroberio yobochori ase enchera yokorora ng'a abanto mbare neribaga riokorwa ogotoaisaneka kwaboekiagera obokorekanu bwabete ekero kiobochori, buna emnchera eyemo yokorenda chikura.",swh_Latn,,3444,Governance
DCI inawaonya wazazi kuhusu utawala bora na inawahimiza kuhudhuria.,Omotki omonene orure ogokurera ase abaibori gosegeta obogambi obuya naigo kobasaba goikerana ase chinkwana.,swh_Latn,,3445,Governance
Tume ya Utumishi wa Umma inawahimiza raia kuthibitisha kupitia njia rasmi.,Ekeombe keria ekenene getenerete obokoreri bweserikari giasabire abanto koenekia ayio goetera chinchera chindinge.,swh_Latn,,3446,Governance
IEBC imetoa agizo linalowataka wakazi kuwa macho.,Ekeombe keria ekenene getenerete chikura kiarure ogochika korengete komanyia abanto koba maiso.,swh_Latn,,3447,Governance
NPSC inatoa wito kwa wakazi kushiriki katika utoaji bora wa huduma.,Ekeombe ekenene kiobokoreri bwe eserekari (NPSC) kiarure ogokurera inga abamenyi basange ase okoruegwa kwa obokoreri obuya,swh_Latn,,3449,Governance
Mamlaka ya Mawasiliano imetoa agizo linalowataka umma kushiriki.,Ekeombe kia oboereri yarure ogokurera ase okobwatanigwa abanto,swh_Latn,,3450,Governance
Raia wanahimizwa kuthibitisha kwa mujibu wa maagizo ya serikali.,Abanyene orogongo basegetirwe koeneki amarago yeserekari,swh_Latn,,3451,Governance
Wakazi wanashauriwa kushiriki katika kipindi hiki.,Abamenyi basemigwe gosanga ebiro ebio,swh_Latn,,3455,Governance
Serikali ya Kaunti inawaonya wadau kuhusu kuboresha utoaji wa huduma na inawasihi watoe maoni yao kuhusu.,Eserekari yechi kaunti yakureire abamenyi barwe ebirengererio biogosegeta obokoreri,swh_Latn,,3456,Governance
Huduma ya Polisi ya Kitaifa inatoa wito kwa wamiliki wa biashara kushirikiana na mamlaka ili kuwalinda raia.,Ekeombe ekenene kiabasigari kiaboririe abanyabiasara kobwaterana korenda abamenyi,swh_Latn,,3457,Governance
Ofisi ya Rais inawasihi vijana kuwa macho ili kuboresha utoaji wa huduma.,Abisi yomonene bworogongo yasegetire abasae koba maiso ase okorwegwa kuobokoreri,swh_Latn,,3458,Governance
Tume inawataka wazazi kuwasilisha maoni yao wakati wa kipindi cha uchaguzi.,Ekeombe giakureire abaibori gotoma ebirengererio chingaki chiobochori,swh_Latn,,3459,Governance
Wakazi wanashauriwa kuthibitisha kwa mujibu wa maagizo ya serikali.,Abamenyi baborigwe koeneki amo neserekari,swh_Latn,,3460,Governance
NEMA inawahimiza wanafunzi kujiandikisha kwa ajili ya maendeleo ya kitaifa.,Ekeombe ekenene kia ebinto bitoetanaine kiaboririe aborokigwa koerikia ase amagenderero yorogongo,swh_Latn,,3461,Governance
Umma unahimizwa kuepuka kuboresha utoaji wa huduma.,Abamenyi basegetirwe goetanga ase okorwegwa kuobokoreri,swh_Latn,,3462,Governance
Wizara ya Kilimo imetoa agizo linalowataka wakazi kuwasilisha maoni yao kuhusu.,Ewizara yoboremi yachikire okorwegwa bwebirengererio ase,swh_Latn,,3464,Governance
IEBC imetoa agizo linalowataka wazazi kutoa taarifa kuhusu.,Ekeombe gietenerete giembebe na obochori yachikire abaibori korwa chiripoti ase,swh_Latn,,3465,Governance
Serikali inawaalika wadau kutoa maoni yao ili kuboresha uwazi.,Eserekali yachikire abamenyi barwe chiropoti gotingia oboasioku,swh_Latn,,3466,Governance
Huduma ya Misitu ya Kenya inatoa wito kwa umma kutoa taarifa kuhusu maendeleo ya jamii.,Ekeombe ekenene kiobokoreri bwa'amanani kiobororie abamenyi korwa ebirengererio biogosegeta obokoreri ase ebinyoro,swh_Latn,,3467,Governance
EACC inawaomba wakulima kuunga mkono maendeleo ya jamii.,Ekeombe ekenene giokoringori chiumbu chingiya na obokurumi giasegetire amagenderero ase ebinyoro,swh_Latn,,3468,Governance
IEBC inawahimiza wananchi kuwasilisha maoni yao ili kuboresha utoaji wa huduma.,Ekeombe gietenererete kiobochori nechimbebe na obochori kiabororirie abamenyi korwa ebirengererio biosegeta obokoreri obuya,swh_Latn,,3469,Governance
Wizara ya Nishati inatoa wito kwa umma kushiriki katika maendeleo ya taifa.,Ewizara yechingiru kiaboriri abamenyi gosanga ase amagenderero yorogongo,swh_Latn,,3470,Governance
Umma unahimizwa kujiandikisha kwa ajili ya kipindi hiki.,Abamenyi basegetirwe kwerikia chingaki echiga,swh_Latn,,3471,Governance
EACC inawasihi wazazi kuepuka katika kipindi hiki.,EACC yasororire abaibori gwetanga chinga ki buna echiga,swh_Latn,,3472,Governance
Serikali ya Kaunti imetoa agizo linalowataka wananchi kutumia fursa hiyo.,Eserekari yechi kaunti yakureire abamenyi gokorera ribaga eriga,swh_Latn,,3473,Governance
KRA inawahimiza wananchi kuzingatia sheria kwa ajili ya maendeleo ya taifa.,Ekeombe gietenererete giechibango kiaboririe abamenyi koigwanana namagenderero yense,swh_Latn,,3475,Governance
Umma unahimizwa kuwa macho ili kuongeza uwazi.,Abamenyi baborigwe koba maiso ase obokoreri obwasioku,swh_Latn,,3476,Governance
DCI inawasihi wamiliki wa biashara kuwa macho ili kuboresha utoaji wa huduma.,Orosagia rwobotukia yaboririe abaonchoreria koba maiso ase okorwegwa kwobokoreri,swh_Latn,,3478,Governance
Wizara ya Maji inawahimiza raia kuripoti matukio yoyote ya ufisadi kwenye lango rasmi la serikali.,Ewizara yamache yaboririe abamenyi korwa chiropoti chibokurumi ase chinsagi chieserekari,swh_Latn,,3479,Governance
IEBC inawahimiza umma kuripoti matukio yoyote kabla ya wakati ujao ili kuimarisha utawala.,IEBC yasegetire abamenyi korwa chiropoti kengima kobwatekana nobochori erio gotingia oboteneneri,swh_Latn,,3480,Governance
Hazina ya Kitaifa inawasihi wanafunzi kushiriki katika kuboresha uwazi.,Ekegancha ekenene kiaboririe aborokigwa gosoanana gotingia oboasioku,swh_Latn,,3481,Governance
Wananchi wanakumbushwa kuwa macho kuhusu kabla ya tarehe ya mwisho ya uchaguzi.,Abamenyi baborigwe koba maiso nyuma yobochori omoerio botaraba,swh_Latn,,3482,Governance
Serikali inawashauri wananchi kushirikiana na mamlaka ili kuongeza uwazi.,Eserekari yabasemirie abamenyi kobwaterana komenta oboasioku,swh_Latn,,3483,Governance
DCI inatoa wito kwa wakulima kuhudhuria kwa ajili ya maendeleo ya jamii.,Orosagia rwa obotukia yaboririe abaremi gosanga amagenderero yebinyoro,swh_Latn,,3484,Governance
Wizara ya Mambo ya Ndani inatoa wito kwa raia kutoa maoni yao kuhusu kuimarisha utawala.,Ewizara ya mangana aime yorogongo korwa ebirengererio biogotingia oboteneneri,swh_Latn,,3488,Governance
Huduma ya Polisi ya Kitaifa inawaonya wadau kuhusu kuboresha utoaji wa huduma na inawahimiza kuwa macho.,Ekeombe ekenene kiobokoreri bweserekari kiaboririe abamenyi koba maiso ase ogotingia obokoreri,swh_Latn,,3489,Governance
Tume ya Utumishi wa Umma inawaonya wakulima kuhusu kipindi hiki na kuwahimiza kuhudhuria.,Ekeombe kiobokoreri giesekari yakureire abaremi gosanga amo ase ebiro binga buna ebiga,swh_Latn,,3490,Governance
Serikali ya Kaunti inawasihi wamiliki wa biashara kuwa macho ili kuboresha utoaji wa huduma.,Eserekari yechi kaunti yaboririe abaonchoreria koba maiso ase okorwegwa kuobokoreri,swh_Latn,,3492,Governance
Serikali inawashauri wadau kuwasilisha maoni yao kuhusu utawala bora.,Eserekari yaboririe abamenyi korwa ebirengererio igoro yoboteneneri obuya,swh_Latn,,3493,Governance
IEBC inawasihi wanafunzi kutumia fursa hii kujiandikisha kama wapiga kura.,IEBC yaboriria aborokigwa koerikia buna abaaki chikura,swh_Latn,,3496,Governance
"Mkurugenzi Elimu ya Mpiga Kura, Ushirikiano na Mawasiliano Rasi Masudi anawasihi washiriki kuangazia shughuli zote za mchakato wa uchaguzi katika warsha ili kupitia Maswali Yanayoulizwa Mara kwa Mara na Mwongozo wa Elimu ya Mpiga Kura","Omorai omonene bwamasomo yoobwaki chikura, abagisangio bande na oboereri chinkwana Rasi Masudi yasegetire abamenyi bonsi kobwatia emeremo yonsi yobochori ase ebigambero na korigereria amabori akoborigwa botambe na amaegerio yechisemi chibochori",swh_Latn,,3497,Governance
EACC inawasihi Wakenya kuripoti aina zote za ufisadi kwa ajili ya uchunguzi.,EACC yaboririe abakenya kuripoti obokurumi bonde bwonsi binyare gotukwa,swh_Latn,,3498,Governance
Tume inazihimiza mashirika yote yanayohusika katika utoaji wa vitambulisho vya kitaifa kuharakisha utoaji na usambazaji wa vitambulisho hivyo ili kuwawezesha Wakenya waliofikisha umri wa miaka 18 kusajiliwa kama wapiga kura.,Orosagia rwa eserekali yasegetire chinsemo chionsi chigosanga ase okorwegwa kwa ebipande na koenanwa bwango erio abakenya baikire emiaka 18 berikie buna abaaki chikura,swh_Latn,,3499,Governance
EACC inamsihi kila Mkenya kudumisha uadilifu na kushiriki kikamilifu katika vita dhidi ya ufisadi.,EACC yakureire abakenya batware chiumbu chingiya na korwani obokurumi kengima,swh_Latn,,3500,Governance
"JUKUMU LAKO KAMA RAIA 1. Epuka ufisadi, usivumilie au kuuunga mkono 2. Ripoti mwenendo wowote unaoshukiwa wa ufisadi 3. Epuka kusifu utajiri uliopatikana kwa ufisadi. 5. Dai uwajibikaji kutoka kwa viongozi 6. Rudisha mali yoyote ya umma iliyoibiwa uliyonayo 7. Tii sheria","Emeremo yago buna omomenyi 1 Bwange obokurumi, toremerwria gose gwancha obokurumi 2",swh_Latn,,3501,Governance
(EACC) inawahimiza Wakenya kuwa macho na kuepuka kunaswa na matapeli wanaotoa barua bandia za uadilifu kwa ada,EACC yasegetire abakenya koba maiso na gwetanga korwa abakurumi bakorwa amauko yoborimo ase ebesa,swh_Latn,,3502,Governance
IEBCKenya inawasihi raia ambao hawajajiandikisha lakini wanastahili kutumia fursa ya wiki hii iliyopita kujiandikisha kama wapiga kura,"IEBC yaboririe abakenya batarareikia, koira ribaga eri riabene koerikia",swh_Latn,,3504,Governance
"IEBCKenya inawasihi wapiga kura, wagombea na mawakala kudumisha utulivu katika vituo vya kupigia kura na kuepuka kuvaa au kubeba vifaa vya kampeni","IEBC yakureire abaaki chikura,abachore na abaechenti korenda amarago na obotoereru ase ebitaseni biogwaka chikura na betange ase okobeka chiyaga chiechikampeni gose ebinyererio biechikampeni",swh_Latn,,3505,Governance
IEBC inawasihi raia kukumbatia uchaguzi wa amani bila masharti na kuepuka vurugu ambazo zinarudisha nyuma ukuaji wetu wa uchumi na mshikamano wa kijamii.,IEBC yaboririe abamenyi gochika gotaiyo ase okorenda omorembe ase chikura na koanga chiburaburu echio chigotoirani magega keboncjoreri na okoigwanana ase ebinyoro,swh_Latn,,3506,Governance
Huduma ya Wanyamapori ya Kenya inawasihi wageni wetu wote wa ajabu kwenye Hifadhi zetu za Kitaifa za kuvutia kuungana mkono katika kuhifadhi uzuri wa wanyamapori wetu na mandhari ya asili.,"Obokoreri rwe' chingiti chiorosana yaboririe abatari kwegokeria chinsemo echio chi orogongo chiokogokia, tochirende na ebitongwa binde biakare",swh_Latn,,3507,Governance
EACC inazihimiza taasisi zote za kitaaluma nchini kuingiza uadilifu na uwajibikaji katika mifumo yao ya kujidhibiti ili kuongeza uvumilivu wa ufisadi miongoni mwa wataalamu wa Kenya.,EACC yaboririe chinsagia chionsi chiobokoreri gosangia chiumbu chingiya na oboasioku ase ogwekorerana erio gokanya obokurumi ase abasomu ba Kenya,swh_Latn,,3508,Governance
Tume yawahimiza wapiga kura wa Machakos kujitokeza na kutumia haki yao ya kidemokrasia,Ekeombe ekio giasegetire abaaki chikura Machakos gocha ase obonge kobwatia obosibore bwabo bwerichiko,swh_Latn,,3509,Governance
"Msajili @ORPPKenya, Anne Nderitu anahimiza bunge kuharakisha utekelezaji wa sheria zinazohusiana na uchaguzi. Kupitishwa kwa sheria kuchelewa kunaathiri vibaya upangaji wa uchaguzi.","Omoriki oyo Orosagia bwe,Biombe bia siasa [ORPP], Anne Nderitu obooriri ekegambiro gie' bunge kobwatia bwango obokoreri bwa'amachiko yobochori na korara ngokare emeremo Ababunge baise konyoria amachiko ayi, nabo aratebania emeroberio emiya ya' obochori",swh_Latn,,3510,Governance
Mwakilishi wa NGECKenya Winnie Wambua atoa wito wa ushirikiano na kuwaomba washiriki kufanya kazi pamoja ili kuhakikisha vurugu hazizuii wanawake kugombea viti vya kisiasa na kuwahimiza washiriki kuanzisha kampeni ili wanaume wawaunge mkono wanawake kupata nafasi za uongozi.,"Omorai o'NGEC Kenya, Winnie Wambua obooriria okobwaterana na kobooria emeremo yobwamo, eburaburu tetanga abangina tibaboria amabaga asiasa na gosegeta abasacha bae okoboko abasubati bokoboria ebirogo bia' siasa",swh_Latn,,3511,Governance
"Kanada inaitakia IEBC mafanikio katika #ECVR2021, inawasihi raia kujiandikisha kwani kura zao ni muhimu.","Canada yaganeirie IEBC chingaki chingiya ase obokoreri bwaye #ECRV2021, ni koa omoyo abaaki chikura berike ekiagera chikura chiabo nechi' engecho enene",swh_Latn,,3512,Governance
"Evans Misati, Mwenyekiti wa Kamati ya Uongozi ya Kitaifa ya Kamati ya Uhusiano ya Vyama vya Siasa (PPLC) anawasihi watu wenye ulemavu kujiandikisha kama wanachama wa vyama vya siasa ili kudai sehemu yao halali katika uwakilishi wa kitaifa.","Evans Misati, Omonyakerogo bwe' komiti yebiama bia siasa orongo rwa Kenya, obooririe abanto bare noboremaru koira ribaga riabo ria bene ase okoraagwa",swh_Latn,,3514,Governance
Kamishna Cherera awahimiza wanawake kuhamasisha na kuwaleta nje wale ambao hawajajiandikisha kujiandikisha kama wapiga kura,Omokomishona Cherera oboririe abangina gocha amo na koerikia buna abaaki chikura,swh_Latn,,3516,Governance
"Wakati huo huo, KRA inawasihi raia wote wazalendo wa Kenya kusimama na Serikali, hasa wakati huu mgumu na usio wa kawaida.","Ase ebiro ebioebio, KRA yakureire abakenya bare nogwancha okuya gotenena neserekari, ase chingaki echi chitamanyereire",swh_Latn,,3517,Governance
"Kamishna Francis Wanderi anahimiza vyombo vya habari, kwa roho ya uwazi, kutuma wafanyakazi katika vituo vyote vya kupigia kura kuripoti matokeo kama yalivyotangazwa na Wasimamizi na Maafisa wa Kurudi.","Omokomishona Francis Wanderi obooririe abariki bamangana, ase omoyo bwoboasioku, gotoma abakoreri ase kera egetaseni gia chikura, korwa chiropoti buna chikura chikorarigwa na abobisa batenerete chikura",swh_Latn,,3518,Governance
