PSA_ID,Domain,English,English_sw
HEA_02283,Health,Ministry of Health reminds the public that free stress management support is available through county health facilities in Makueni County.,Wizara ya Afya inawakumbusha umma kwamba msaada wa bure wa usimamizi wa mafadhaiko unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Makueni.
HEA_02284,Health,Kenya Red Cross reminds the public that free depression awareness support is available through county health facilities in Lamu County.,Msalaba Mwekundu wa Kenya unakumbusha umma kwamba msaada wa bure wa ufahamu wa unyogovu unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Lamu.
HEA_02285,Health,SHA (Social Health Authority) encourages residents of Mandera County not to suffer in silence and to call the toll-free mental health helpline.,Shirika la Afya ya Jamii (SHA) linawahimiza wakazi wa Kaunti ya Mandera wasipatwe na mateso kwa utulivu na kupiga simu kwenye simu ya misaada ya afya ya akili bila malipo.
HEA_02286,Health,Ministry of Health - Reproductive Health Unit encourages residents of Homa Bay County not to suffer in silence and to call the toll-free mental health helpline.,Wizara ya Afya - Kitengo cha Afya ya Kuzaliana kinawahimiza wakazi wa Kaunti ya Homa Bay wasihuzunike kwa utulivu na kupiga simu kwenye huduma ya bure ya afya ya akili.
HEA_02287,Health,SHA (Social Health Authority) urges anyone struggling with their mental health in Makueni County to reach out to a trained counsellor.,Shirika la Afya ya Jamii (SHA) linahimiza mtu yeyote anayepambana na afya yake ya akili katika Kaunti ya Makueni aende kwa mshauri aliyezoezwa.
HEA_02288,Health,Notice: CDC will hold a youth mental wellness forum in Machakos County this November. All are welcome.,Kumbuka: CDC itafanya mkutano wa afya ya akili ya vijana katika Kaunti ya Machakos Novemba hii.
HEA_02289,Health,SHA (Social Health Authority) urges anyone struggling with their mental health in Lamu County to reach out to a trained counsellor.,Shirika la Afya ya Jamii (SHA) linahimiza mtu yeyote anayepambana na afya yake ya akili katika Kaunti ya Lamu aende kwa mshauri aliyezoezwa.
HEA_02290,Health,Ministry of Health urges anyone struggling with their mental health in Homa Bay County to encourage a friend in distress to seek help.,Wizara ya Afya inamhimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Homa Bay kumtia moyo rafiki aliye katika shida kutafuta msaada.
HEA_02291,Health,KEMRI encourages residents of Nakuru County not to suffer in silence and to attend a free community counselling session.,KEMRI inawatia moyo wakazi wa Kaunti ya Nakuru wasiteseke kwa utulivu na kuhudhuria kikao cha bure cha ushauri wa jamii.
HEA_02292,Health,CDC urges anyone struggling with their mental health in Narok County to attend a free community counselling session.,CDC inahimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Narok kuhudhuria kikao cha ushauri wa bure wa jamii.
HEA_02293,Health,KEMSA encourages residents of Narok County not to suffer in silence and to call the toll-free mental health helpline.,KEMSA inawatia moyo wakazi wa Kaunti ya Narok wasiteseke kwa utulivu na waite simu ya bure ya afya ya akili.
HEA_02294,Health,Division of Disease Surveillance and Response urges anyone struggling with their mental health in Samburu County to call the toll-free mental health helpline.,Idara ya Ufuatiliaji na Jibu la Magonjwa inahimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Samburu apeleke simu ya bure ya msaada wa afya ya akili.
HEA_02295,Health,KEMRI encourages residents of Lamu County not to suffer in silence and to encourage a friend in distress to seek help.,KEMRI huwatia moyo wakazi wa Wilaya ya Lamu wasiteseke kwa utulivu na kumtia moyo rafiki aliye katika dhiki amwombe msaada.
HEA_02296,Health,Kenya Red Cross urges anyone struggling with their mental health in Kakamega County to reach out to a trained counsellor.,Msalaba Mwekundu wa Kenya unamhimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Kakamega aende kwa mshauri aliyezoezwa.
HEA_02297,Health,Ministry of Health - Reproductive Health Unit urges anyone struggling with their mental health in Garissa County to reach out to a trained counsellor.,Wizara ya Afya - Kitengo cha Afya ya Kuzaliana kinahimiza mtu yeyote anayepambana na afya yake ya akili katika Kaunti ya Garissa kuwasiliana na mshauri aliyezoezwa.
HEA_02298,Health,Ministry of Health - Reproductive Health Unit reminds the public that free substance abuse recovery support is available through county health facilities in Homa Bay County.,Wizara ya Afya - Kitengo cha Afya ya Uzazi kinakumbusha umma kwamba msaada wa bure wa kupona matumizi mabaya ya dawa za kulevya unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Homa Bay.
HEA_02299,Health,Notice: Kenya Red Cross will hold a stress management forum in Wajir County this September. All are welcome.,Taarifa: Msalaba Mwekundu wa Kenya utafanya mkutano wa usimamizi wa mafadhaiko katika Kaunti ya Wajir mwezi Septemba.
HEA_02300,Health,Notice: Kenya Medical Association will hold a substance abuse recovery forum in Embu County this March. All are welcome.,Taarifa: Chama cha Matibabu cha Kenya kitafanya mkutano wa kupona matumizi mabaya ya dawa za kulevya katika Kaunti ya Embu Machi hii. Wote wanakaribishwa.
HEA_02301,Health,CDC encourages residents of Kiambu County not to suffer in silence and to encourage a friend in distress to seek help.,CDC inawatia moyo wakazi wa Kaunti ya Kiambu wasiteseke kwa utulivu na kumtia moyo rafiki aliye katika dhiki aombe msaada.
HEA_02302,Health,Notice: Division of Disease Surveillance and Response will hold a youth mental wellness forum in Garissa County this January. All are welcome.,Taarifa: Idara ya Ufuatiliaji na Majibu ya Magonjwa itafanya mkutano wa afya ya akili ya vijana katika Kaunti ya Garissa Januari hii. Wote wanakaribishwa.
HEA_02303,Health,Kenya Medical Association encourages residents of Tharaka-Nithi County not to suffer in silence and to call the toll-free mental health helpline.,Chama cha Matibabu cha Kenya kinawatia moyo wakazi wa Kaunti ya Tharaka-Nithi wasiteseke kwa utulivu na waite simu ya bure ya afya ya akili.
HEA_02304,Health,KEMSA encourages residents of Bungoma County not to suffer in silence and to encourage a friend in distress to seek help.,KEMSA inawatia moyo wakazi wa Kaunti ya Bungoma wasiteseke kwa utulivu na kumtia moyo rafiki aliye katika dhiki aombe msaada.
HEA_02305,Health,SHA (Social Health Authority) encourages residents of Migori County not to suffer in silence and to call the toll-free mental health helpline.,Shirika la Afya ya Jamii (SHA) linawatia moyo wakazi wa Kaunti ya Migori wasiteseke kwa utulivu na waite simu ya bure ya afya ya akili.
HEA_02306,Health,KEMRI reminds the public that free stress management support is available through county health facilities in Wajir County.,KEMRI inawakumbusha umma kwamba msaada wa bure wa usimamizi wa mafadhaiko unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Wajir.
HEA_02307,Health,Notice: KEMRI will hold a stress management forum in Lamu County this September. All are welcome.,Taarifa: KEMRI itafanya mkutano wa usimamizi wa mafadhaiko katika wilaya ya Lamu mwezi Septemba.
HEA_02308,Health,Notice: KEMRI will hold a youth mental wellness forum in Busia County this December. All are welcome.,Taarifa: KEMRI itafanya mkutano wa afya ya akili ya vijana katika Kaunti ya Busia Desemba hii.
HEA_02309,Health,Kenya Medical Association encourages residents of Trans Nzoia County not to suffer in silence and to call the toll-free mental health helpline.,Chama cha Matibabu cha Kenya kinawatia moyo wakazi wa Kaunti ya Trans Nzoia wasiteseke kwa utulivu na waite simu ya bure ya afya ya akili.
HEA_02310,Health,Notice: Ministry of Health - Reproductive Health Unit will hold a suicide prevention forum in Embu County this March. All are welcome.,Taarifa: Wizara ya Afya - Idara ya Afya ya Uzazi itafanya mkutano wa kuzuia kujiua katika Kaunti ya Embu Machi hii.
HEA_02311,Health,Notice: Kenya Red Cross will hold a depression awareness forum in Nyamira County this October. All are welcome.,Taarifa: Msalaba Mwekundu wa Kenya utafanya mkutano wa ufahamu wa unyogovu katika Kaunti ya Nyamira mwezi huu Oktoba.
HEA_02312,Health,SHA (Social Health Authority) reminds the public that free youth mental wellness support is available through county health facilities in Meru County.,Shirika la Afya ya Jamii (SHA) linakumbusha umma kwamba msaada wa bure wa afya ya akili ya vijana unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Meru.
HEA_02313,Health,Notice: SHA (Social Health Authority) will hold a depression awareness forum in Isiolo County this March. All are welcome.,Taarifa: Shirika la Afya ya Jamii (SHA) litafanya mkutano wa ufahamu wa unyogovu katika Kaunti ya Isiolo Machi hii.
HEA_02314,Health,KEMSA encourages residents of Mombasa County not to suffer in silence and to encourage a friend in distress to seek help.,KEMSA inawatia moyo wakazi wa Kaunti ya Mombasa wasiteseke kwa utulivu na kumtia moyo rafiki aliye katika dhiki aombe msaada.
HEA_02315,Health,Division of Disease Surveillance and Response encourages residents of Kwale County not to suffer in silence and to attend a free community counselling session.,Idara ya Ufuatiliaji na Jibu la Magonjwa inawatia moyo wakazi wa Kaunti ya Kwale wasiteseke kwa utulivu na kuhudhuria kikao cha ushauri wa jamii bila malipo.
HEA_02316,Health,KEMSA reminds the public that free trauma counselling support is available through county health facilities in Migori County.,KEMSA inawakumbusha umma kwamba msaada wa bure wa ushauri wa majeraha unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Migori.
HEA_02317,Health,Notice: Ministry of Health - Reproductive Health Unit will hold a substance abuse recovery forum in Vihiga County this January. All are welcome.,Taarifa: Wizara ya Afya - Idara ya Afya ya Uzazi itafanya mkutano wa kupona matumizi mabaya ya dawa za kulevya katika Kaunti ya Vihiga Januari hii. Wote wanakaribishwa.
HEA_02318,Health,Ministry of Health - Reproductive Health Unit urges anyone struggling with their mental health in Wajir County to reach out to a trained counsellor.,Wizara ya Afya - Kitengo cha Afya ya uzazi kinahimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Wajir kumfikia mshauri aliyezoezwa.
HEA_02319,Health,Notice: KEMRI will hold a suicide prevention forum in Kajiado County this September. All are welcome.,Taarifa: KEMRI itafanya mkutano wa kuzuia kujiua katika Kajiado County mwezi Septemba.
HEA_02320,Health,SHA (Social Health Authority) urges anyone struggling with their mental health in Garissa County to attend a free community counselling session.,SHA (Huduma ya Afya ya Jamii) inahimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Garissa kuhudhuria kikao cha ushauri wa jamii bila malipo.
HEA_02321,Health,Ministry of Health - Reproductive Health Unit encourages residents of Turkana County not to suffer in silence and to attend a free community counselling session.,Wizara ya Afya - Kitengo cha Afya ya Kuzaliana kinawahimiza wakazi wa Kaunti ya Turkana wasiteseke kwa utulivu na kuhudhuria kikao cha ushauri wa jamii bila malipo.
HEA_02322,Health,Kenya Red Cross encourages residents of West Pokot County not to suffer in silence and to reach out to a trained counsellor.,Msalaba Mwekundu wa Kenya unawatia moyo wakazi wa Wilaya ya West Pokot wasiteseke kwa utulivu na waende kwa mshauri aliyezoezwa.
HEA_02323,Health,Notice: Kenya Red Cross will hold a trauma counselling forum in Nyamira County this June. All are welcome.,Taarifa: Msalaba Mwekundu wa Kenya utafanya mkutano wa ushauri wa majeraha katika Kaunti ya Nyamira mwezi Juni.
HEA_02324,Health,SHA (Social Health Authority) encourages residents of Nyandarua County not to suffer in silence and to reach out to a trained counsellor.,Shirika la Afya ya Jamii (SHA) linawatia moyo wakazi wa Kaunti ya Nyandarua wasiteseke kwa utulivu na waende kwa mshauri aliyezoezwa.
HEA_02325,Health,Kenya Medical Association urges anyone struggling with their mental health in Kitui County to call the toll-free mental health helpline.,Chama cha Matibabu cha Kenya kinamsihi mtu yeyote anayepambana na afya yake ya akili katika Kaunti ya Kitui apeleke simu kwenye simu ya bure ya afya ya akili.
HEA_02326,Health,Notice: Ministry of Health - Reproductive Health Unit will hold a trauma counselling forum in Kwale County this April. All are welcome.,Taarifa: Wizara ya Afya - Idara ya Afya ya Uzazi itafanya mkutano wa ushauri wa majeraha katika Kaunti ya Kwale Aprili hii. Wote wanakaribishwa.
HEA_02327,Health,Division of Disease Surveillance and Response encourages residents of Embu County not to suffer in silence and to reach out to a trained counsellor.,Idara ya Ufuatiliaji na Jibu la Magonjwa inawatia moyo wakazi wa Kaunti ya Embu wasiteseke kwa utulivu na waende kwa mshauri aliyezoezwa.
HEA_02328,Health,Kenya Medical Association urges anyone struggling with their mental health in Siaya County to attend a free community counselling session.,Shirika la Matibabu la Kenya linahimiza mtu yeyote anayepambana na afya yao ya akili katika Kaunti ya Siaya kuhudhuria kikao cha ushauri wa jamii bila malipo.
HEA_02329,Health,CDC encourages residents of Meru County not to suffer in silence and to attend a free community counselling session.,CDC inawatia moyo wakazi wa Kaunti ya Meru wasiteseke kwa utulivu na kuhudhuria kikao cha ushauri wa jamii bila malipo.
HEA_02330,Health,Notice: Kenya Medical Association will hold a depression awareness forum in Vihiga County this July. All are welcome.,Taarifa: Chama cha Matibabu cha Kenya kitafanya mkutano wa ufahamu wa unyogovu katika Kaunti ya Vihiga mwezi huu Julai. Wote wanakaribishwa.
